"cell_id","cell_index","regime","regime_label","tau0","n","domain_length","stage","rep","seed","status","error_message","loglik_matern","loglik_iid","delta","selection","fitted_range","fitted_sigma","fitted_beta","range_over_mesh","iid_mean","iid_sigma"
"increasing_domain__tau0_0.2__n_80",9,"increasing_domain","increasing-domain",0.2,80,1,"confirmatory",56,21160469,"ok",NA,0.0997976145206074,0.189484852981295,-0.0896872384606873,"iid",0.0132493897664793,0.14020701942032,0.290671043369416,0.264987795329586,0.291135709811867,0.135177744231201
"increasing_domain__tau0_0.2__n_80",9,"increasing_domain","increasing-domain",0.2,80,1,"confirmatory",57,21160470,"ok",NA,-7.7328689118226,-7.60132236482448,-0.131546546998113,"iid",0.0124749265024315,0.185977772266368,0.279338084442069,0.24949853004863,0.280431786249264,0.17550983133302
"increasing_domain__tau0_0.2__n_80",9,"increasing_domain","increasing-domain",0.2,80,1,"confirmatory",58,21160471,"ok",NA,-29.020570331567,-14.5614173336675,-14.4591529978995,"iid",2.77591602808584e-05,0.00254190337307452,0.311564148843544,0.000555183205617168,0.311564347661226,0.210382219543445
"increasing_domain__tau0_0.2__n_80",9,"increasing_domain","increasing-domain",0.2,80,1,"confirmatory",59,21160472,"ok",NA,-11.3170974028748,-12.4349469729813,1.11784957010656,"matern",0.0245920154909212,0.189074519861412,0.251506107103619,0.491840309818424,0.252259832601172,0.199745048551344
"increasing_domain__tau0_0.2__n_80",9,"increasing_domain","increasing-domain",0.2,80,1,"confirmatory",60,21160473,"ok",NA,-13.973589782498,-17.3051878538578,3.33159807135986,"matern",0.0323243113056054,0.21210138097499,0.275296494369014,0.646486226112107,0.273899781527466,0.224149881888822
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",21,21260434,"ok",NA,-72.5647003858552,-72.0786686391428,-0.486031746712428,"iid",0.000109201103000408,5.60680964859302,0.15087670744177,0.00218402206000817,0.148085826035596,0.561162831330019
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",22,21260435,"ok",NA,-56.7712974214244,-56.5044845433051,-0.266812878119282,"iid",0.000790116722070473,1.65880743358274,0.278382935005657,0.0158023344414095,0.282855828330923,0.447710563444192
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",23,21260436,"ok",NA,-64.7323339106758,-65.5884261386511,0.856092227975296,"matern",0.01052691732312,0.568277607983722,0.315733308061737,0.2105383464624,0.311696502726711,0.511612142961493
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",24,21260437,"ok",NA,-58.2316930064869,-59.3190129806776,1.08731997419076,"matern",0.0123301290233384,0.49435223352337,0.369781338785851,0.246602580466769,0.370604177278768,0.466875403850032
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",25,21260438,"ok",NA,-73.2949443080348,-73.0338662785527,-0.261078029482036,"iid",0.000136954650782581,5.0594185434455,0.219999836265383,0.00273909301565161,0.2222424590592,0.56875368877885
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",26,21260439,"ok",NA,-60.8141259166514,-61.4942220169496,0.68009610029813,"matern",0.000603677612089776,2.01769036099568,0.370888754810641,0.0120735522417955,0.375889778115329,0.482068150845137
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",27,21260440,"ok",NA,-68.5138675983291,-68.3341407118053,-0.179726886523753,"iid",0.00062366817491235,2.2166875137067,0.233070771337669,0.012473363498247,0.228603060491888,0.532153364096159
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",28,21260441,"ok",NA,-59.5300795583098,-59.1195850861421,-0.410494472167755,"iid",0.00701872010846389,0.608635319283023,0.285493497115203,0.140374402169278,0.288512498379457,0.465499375952124
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",29,21260442,"ok",NA,-60.5853049928521,-60.357913741561,-0.227391251291124,"iid",0.000141437050958917,4.14736958493943,0.181542875694715,0.00282874101917834,0.180053563382389,0.474088806508816
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",30,21260443,"ok",NA,-50.0606205853586,-50.1055504480597,0.0449298627010535,"matern",5.87449367581746e-16,1736368.20458213,0.267892951889598,1.17489873516349e-14,0.26634723798253,0.406077528466577
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",31,21260444,"ok",NA,-50.5863767486498,-50.4677858236579,-0.118590924991864,"iid",1.09544371130564e-19,128153660.633686,0.253326684023719,2.19088742261128e-18,0.25765295319182,0.408366168504598
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",32,21260445,"ok",NA,-72.0837408758263,-71.8424260836051,-0.241314792221175,"iid",0.0107074814424369,0.627122701521425,0.314403176898899,0.214149628848738,0.313852818325029,0.559297098749798
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",33,21260446,"ok",NA,-53.2528536458206,-54.3190789476143,1.06622530179374,"matern",0.00649463116228934,0.573364554098048,0.336996762771244,0.129892623245787,0.346119978170453,0.4331979141276
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",34,21260447,"ok",NA,-71.5291875347089,-72.2048809611926,0.67569342648369,"matern",0.000203794502131156,4.0495424336647,0.362523634147827,0.00407589004262313,0.371183939378027,0.562160782268103
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",35,21260448,"ok",NA,-74.3380308998983,-74.2513288925501,-0.0867020073482649,"iid",0.000391147206566563,3.03807115561111,0.248693609004345,0.00782294413133126,0.252066293264309,0.578544197554578
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",36,21260449,"ok",NA,-66.018080238616,-66.2594309442678,0.241350705651797,"matern",0.000505226665674132,2.37705463379664,0.294609308464875,0.0101045333134826,0.302059913005546,0.51657673344434
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",37,21260450,"ok",NA,-64.4621336247843,-64.6156027369494,0.153469112165112,"matern",0.000346397952892604,2.80625989708644,0.222847365283358,0.00692795905785207,0.229448631432896,0.504476800730713
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",38,21260451,"ok",NA,-54.7235800252531,-54.2489381512255,-0.47464187402764,"iid",0.000114524793724088,4.22057932809442,0.277383687716843,0.00229049587448177,0.276174676538891,0.432737304945409
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",39,21260452,"ok",NA,-61.46340214478,-61.3772478794513,-0.0861542653287302,"iid",0.00582090205137267,0.67780699622177,0.214003840344215,0.116418041027453,0.2078672706472,0.481242454823749
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",40,21260453,"ok",NA,-51.8082988313221,-51.9790689927824,0.170770161460354,"matern",0.0104354244377375,0.469632408790254,0.275675972643449,0.208708488754751,0.277676772627241,0.418000373785009
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",41,21260454,"ok",NA,-58.8272729959018,-58.9961021406777,0.168829144775941,"matern",0.000169995899120973,3.68821152741685,0.360607892989055,0.00339991798241946,0.365066143041277,0.464648761936591
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",42,21260455,"ok",NA,-70.3620583263217,-69.9672567821287,-0.394801544192973,"iid",0.000236058701189129,3.69704316521792,0.312746467821654,0.00472117402378258,0.313770331302002,0.544660743110273
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",43,21260456,"ok",NA,-60.6175584893114,-60.0586043671375,-0.558954122173901,"iid",0.000223963677183032,3.2959865890031,0.253522950471507,0.00447927354366063,0.251922164742651,0.47200304005663
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",44,21260457,"ok",NA,-61.2245363670608,-60.74930381102,-0.475232556040737,"iid",0.000100409623079193,4.96710397619491,0.301312588393642,0.00200819246158385,0.302522925604976,0.476826952215099
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",45,21260458,"ok",NA,-65.2479223852075,-64.9617418731708,-0.286180512036708,"iid",0.000163624958234433,4.1272745651642,0.273745761404802,0.00327249916468866,0.271209598125459,0.507007221762707
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",46,21260459,"ok",NA,-59.2818006277527,-59.1581051513911,-0.123695476361519,"iid",0.00122736925563457,1.38342033205092,0.267875957760273,0.0245473851126915,0.264271274443972,0.465764941215304
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",47,21260460,"ok",NA,-50.9207270165392,-52.5002487668125,1.5795217502733,"matern",0.00554481355645664,0.592809878041432,0.316899340811297,0.110896271129133,0.32822909539768,0.421355393840503
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",48,21260461,"ok",NA,-60.6213830206699,-60.3676049551243,-0.253778065545589,"iid",0.0076534420407396,0.597766588367533,0.421712015528306,0.153068840814792,0.421446467027521,0.474156899991085
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",49,21260462,"ok",NA,-47.0456627023909,-46.5746245311307,-0.471038171260176,"iid",0.00018283120642261,2.96482875672434,0.403078126668225,0.0036566241284522,0.402663098963988,0.38417084439076
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",50,21260463,"ok",NA,-65.7444510016592,-65.3158382828307,-0.428612718828532,"iid",0.00105341085457681,1.63989606125763,0.203053593817413,0.0210682170915363,0.201652461104421,0.50960539739123
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",51,21260464,"ok",NA,-55.6952371936507,-55.6688018134784,-0.0264353801722876,"iid",0.00636271110523545,0.598982933033499,0.3078276617091,0.127254222104709,0.302044721994493,0.442123819256123
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",52,21260465,"ok",NA,-67.3467501872074,-66.7556590498127,-0.591091137394699,"iid",0.000464767321769471,2.52338624902085,0.136897044985107,0.00929534643538942,0.137197844941579,0.520271401531578
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",53,21260466,"ok",NA,-54.1399280375647,-53.7427821657001,-0.397145871864595,"iid",0.000652949000090237,1.75297955496739,0.407377411387916,0.0130589800018047,0.410884504515918,0.429422809197869
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",54,21260467,"ok",NA,-61.7866892685971,-61.5209997066026,-0.265689561994435,"iid",0.000112718302213597,4.72835920795168,0.335600093310035,0.00225436604427193,0.330440495183638,0.482257308472076
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",55,21260468,"ok",NA,-49.391331353448,-49.5587649871539,0.167433633705855,"matern",0.0102597092071019,0.454446232680968,0.303694155090455,0.205194184142038,0.301401007485753,0.40263726875499
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",56,21260469,"ok",NA,-60.7878362683001,-60.352493873722,-0.4353423945781,"iid",0.00017289045678076,3.76139007230987,0.268510339267905,0.00345780913561521,0.272031643029828,0.474051408393666
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",57,21260470,"ok",NA,-63.8630020649424,-63.425224350514,-0.437777714428364,"iid",0.000650050045272418,2.0295876093682,0.264056983798177,0.0130010009054484,0.265887619547437,0.495844631558063
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",58,21260471,"ok",NA,-71.0781711158827,-70.886230647881,-0.191940468001718,"iid",0.000598977567032753,2.34577518276357,0.213147889350802,0.0119795513406551,0.210964595597775,0.551796840136548
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",59,21260472,"ok",NA,-60.5889199948712,-61.5520831863,0.963163191428805,"matern",0.000779767103176186,1.77062711920572,0.306793943580756,0.0155953420635237,0.299728675682474,0.482476948445021
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"confirmatory",60,21260473,"ok",NA,-52.0846570598329,-52.1271655120349,0.0425084522020285,"matern",7.12425270675419e-07,51.4464822240702,0.369285420290904,1.42485054135084e-05,0.363327780015068,0.418952007232259
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",21,21460434,"ok",NA,-121.374978765801,-120.867445829181,-0.50753293662018,"iid",2.06520991393363e-08,344.258648989429,0.237727446307053,4.13041982786726e-07,0.238394375616741,0.474618654543011
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",22,21460435,"ok",NA,-128.600225880723,-128.148447933837,-0.451777946885613,"iid",0.000254486869690507,3.26957039324479,0.271890519987839,0.00508973739381014,0.273763050287556,0.500537547213467
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",23,21460436,"ok",NA,-131.476725219375,-131.265350877482,-0.211374341892622,"iid",0.000176347216149342,4.01070628486887,0.301261996877732,0.00352694432298684,0.300910508995407,0.511938445291739
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",24,21460437,"ok",NA,-132.180456197756,-132.333164225131,0.152708027374615,"matern",8.92702290843224e-05,5.6667770542237,0.25145623613409,0.00178540458168645,0.253243633119318,0.515887659490947
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",25,21460438,"ok",NA,-126.647652006453,-126.355898628334,-0.291753378119211,"iid",0.000219459437069314,3.47160491864635,0.253316204381814,0.00438918874138628,0.255694128300009,0.494064962093739
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",26,21460439,"ok",NA,-122.364480071291,-122.884725048398,0.520244977107495,"matern",8.40564011788316e-49,5.43934828046097e+22,0.272264067306358,1.68112802357663e-47,0.276706326191084,0.481701961632248
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",27,21460440,"ok",NA,-133.721471232805,-133.391816994085,-0.32965423871957,"iid",0.000200493778907712,3.82242652377399,0.252002822243789,0.00400987557815424,0.252462070054929,0.519825164286162
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",28,21460441,"ok",NA,-124.751646500425,-124.190601892964,-0.561044607461554,"iid",0.00034639364875757,2.72501171464958,0.317827063163444,0.0069278729751514,0.318451582743645,0.486326847596704
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",29,21460442,"ok",NA,-125.759192727312,-125.987510100459,0.228317373147433,"matern",0.000372552067007088,2.64843592226413,0.258564708567422,0.00745104134014176,0.257884823445384,0.492742279165414
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",30,21460443,"ok",NA,-142.917174130244,-142.908002772607,-0.00917135763728538,"iid",8.42513563197033e-05,6.29635226221089,0.231377487096681,0.00168502712639407,0.232111610777553,0.556240767319849
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",31,21460444,"ok",NA,-126.703886399089,-126.886659823738,0.182773424648929,"matern",0.000659534412080591,2.00488107194371,0.235432393649573,0.0131906882416118,0.237501026026278,0.495975120405913
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",32,21460445,"ok",NA,-136.498803967326,-136.543699589877,0.044895622550996,"matern",1.32754101780371e-10,4792.62907797904,0.318949407482074,2.65508203560743e-09,0.317911702064225,0.531680641041052
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",33,21460446,"ok",NA,-128.815501164658,-131.186219077383,2.37071791272444,"matern",0.0157801104440179,0.517881719652211,0.265905552873229,0.315602208880357,0.268749709655763,0.511646671723989
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",34,21460447,"ok",NA,-132.213086856278,-132.271884151855,0.0587972955772216,"matern",0.000251638898265737,3.37600494342074,0.350863054826923,0.00503277796531474,0.352410931010301,0.515660415435113
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",35,21460448,"ok",NA,-125.138374796118,-124.576264942954,-0.562109853163975,"iid",6.78706405361094e-30,19520542282204.8,0.381799910550196,1.35741281072219e-28,0.381587081786817,0.487698714684937
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",36,21460449,"ok",NA,-121.623202818627,-121.119284474585,-0.503918344041949,"iid",0.000337996500469671,2.69614042849785,0.291058061118655,0.00675993000939343,0.289881831395842,0.475498923563725
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",37,21460450,"ok",NA,-131.804970024666,-131.41219259498,-0.39277742968568,"iid",0.000163380584596208,4.17620747785046,0.33020219343499,0.00326761169192417,0.332373194976986,0.512480201862613
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",38,21460451,"ok",NA,-118.680273257576,-118.106601735083,-0.573671522492532,"iid",8.26096097566097e-09,533.551550424305,0.329442852061636,1.65219219513219e-07,0.328856449326666,0.465042643033053
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",39,21460452,"ok",NA,-139.841405299327,-139.306560720716,-0.534844578611342,"iid",4.48590446983013e-05,8.44014583215513,0.256606038894443,0.000897180893966025,0.255998878437993,0.542238990976294
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",40,21460453,"ok",NA,-134.834777230754,-134.414782133376,-0.419995097377637,"iid",0.000111336893904915,5.17005917532717,0.33455077176361,0.00222673787809829,0.336572703931454,0.523651078545972
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",41,21460454,"ok",NA,-117.46741370642,-117.284664633418,-0.182749073001958,"iid",3.7828211025219e-25,78163801285.2726,0.278934470572151,7.5656422050438e-24,0.281154545561892,0.462217720150391
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",42,21460455,"ok",NA,-136.448544093672,-135.829762043469,-0.618782050203322,"iid",0.00015102508982222,4.49025062467242,0.341070218444089,0.0030205017964444,0.340932710395455,0.528977702871891
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",43,21460456,"ok",NA,-134.778981023795,-134.355136849748,-0.42384417404719,"iid",9.35045742579093e-11,5639.32259540955,0.312197228663362,1.87009148515819e-09,0.310084616012905,0.523427430082592
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",44,21460457,"ok",NA,-122.48722097021,-122.52510411548,0.0378831452705981,"matern",0.000156565172905941,3.98786372423683,0.335094204979934,0.00313130345811883,0.333651191950748,0.480433812714037
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",45,21460458,"ok",NA,-121.362042239365,-121.739250189574,0.377207950209765,"matern",0.00040258064404462,2.46737432123928,0.32710774324129,0.0080516128808924,0.331049137265777,0.477670799629928
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",46,21460459,"ok",NA,-121.781708060079,-121.445261988935,-0.336446071143826,"iid",4.52812561156713e-28,2332114444537.77,0.339622101886514,9.05625122313425e-27,0.341553496945377,0.476640030365356
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",47,21460460,"ok",NA,-111.497964538602,-114.231679737836,2.73371519923381,"matern",0.0142491788537012,0.463331614266572,0.329193946162218,0.284983577074024,0.324141577166033,0.451827296289499
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",48,21460461,"ok",NA,-143.259705143352,-143.001290723874,-0.258414419478299,"iid",0.000124343268394184,5.19481575951169,0.258227295140333,0.00248686536788368,0.256429763608079,0.556607104105913
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",49,21460462,"ok",NA,-138.134620260539,-137.674260981287,-0.460359279252827,"iid",8.63614109524949e-05,6.01019674584803,0.223973602479539,0.0017272282190499,0.225775521817852,0.535982144050103
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",50,21460463,"ok",NA,-125.210612308341,-124.685851051261,-0.524761257080229,"iid",4.32638631031684e-31,77357271330197.7,0.302607871407942,8.65277262063368e-30,0.301626041687376,0.488089031138888
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",51,21460464,"ok",NA,-124.134225290643,-124.137253223534,0.00302793289097281,"matern",3.48249074792675e-08,270.618669081477,0.314275068751677,6.9649814958535e-07,0.314737819786135,0.486137293960108
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",52,21460465,"ok",NA,-121.82574350672,-123.244723211706,1.41897970498593,"matern",0.000550934848193877,2.11825650658337,0.320887892517125,0.0110186969638775,0.317870018479353,0.482973806712006
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",53,21460466,"ok",NA,-121.775923644038,-121.849529219956,0.07360557591727,"matern",0.000174490810736826,3.75773119980827,0.281919396145368,0.00348981621473652,0.278322584989529,0.47805785782174
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",54,21460467,"ok",NA,-127.170901968002,-127.041906125209,-0.128995842792676,"iid",0.000308393974632667,2.94015698236842,0.266071433399274,0.00616787949265334,0.265766284162341,0.496534840383763
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",55,21460468,"ok",NA,-129.141767992521,-128.629643696835,-0.512124295686021,"iid",0.000405148257271771,2.60167068542343,0.26214345442815,0.00810296514543543,0.263674733790128,0.502285448851106
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",56,21460469,"ok",NA,-129.77690002647,-129.895776183016,0.118876156546264,"matern",0.0103936395922585,0.572773398182375,0.249061834862355,0.207872791845169,0.24794495104397,0.506905767180866
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",57,21460470,"ok",NA,-126.027500514811,-125.60602494329,-0.421475571520716,"iid",0.000200591842850532,3.61457721538117,0.331610260391949,0.00401183685701064,0.331489360566805,0.491375252236917
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",58,21460471,"ok",NA,-119.280421861572,-118.797802225658,-0.482619635914546,"iid",0.000288090249983118,2.87027503968343,0.330029708433979,0.00576180499966235,0.331102905231792,0.467427406932062
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",59,21460472,"ok",NA,-133.319420755791,-132.719931530657,-0.599489225134221,"iid",5.03802374808222e-10,2403.92625349996,0.311067469260445,1.00760474961644e-08,0.310819414577604,0.517323615507591
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"confirmatory",60,21460473,"ok",NA,-141.793497668242,-141.308644961081,-0.484852707161394,"iid",0.00018858181585434,4.17415212358317,0.294845349858982,0.0037716363170868,0.293088571734456,0.549988983180556
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",21,21660434,"ok",NA,-235.825053291487,-235.228876129713,-0.596177161773994,"iid",0.000347263394625155,2.59068136658947,0.232648541542185,0.00694526789250311,0.232888581601935,0.463349702395631
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",22,21660435,"ok",NA,-234.685421835148,-234.925322087281,0.239900252132998,"matern",1.98571912004419e-29,10789282756058.2,0.278184367254349,3.97143824008839e-28,0.279928862279344,0.462828476153957
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",23,21660436,"ok",NA,-251.131069406882,-251.743963457003,0.612894050120985,"matern",4.03410093948211e-11,8042.4070118796,0.319217960604127,8.06820187896421e-10,0.321070964469389,0.492328003885566
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",24,21660437,"ok",NA,-263.311824823853,-262.80986535992,-0.501959463933531,"iid",3.49240795770223e-12,28556.8741225232,0.278239746733453,6.98481591540446e-11,0.278538602089952,0.512453406940856
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",25,21660438,"ok",NA,-255.875094311357,-255.556726383461,-0.318367927896702,"iid",0.00010898494487073,4.97685289112701,0.285496619687454,0.00217969889741459,0.284451096048453,0.49919624900645
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",26,21660439,"ok",NA,-266.425444748525,-266.469334897647,0.0438901491222623,"matern",1.47148626396233e-11,14070.8500852097,0.306077537160612,2.94297252792465e-10,0.30496125146392,0.519239267268454
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",27,21660440,"ok",NA,-273.063426721688,-272.447580118065,-0.615846603622572,"iid",7.28259950402567e-06,20.4783983734048,0.236064860054282,0.000145651990080513,0.235956423766702,0.530468197131115
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",28,21660441,"ok",NA,-261.486952004487,-260.912081094931,-0.574870909556012,"iid",3.00877280195472e-05,9.66511061925205,0.272905841673373,0.000601754560390943,0.272846855168869,0.50896012776277
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",29,21660442,"ok",NA,-252.771365338019,-252.192242276465,-0.579123061554128,"iid",2.15803585966069e-32,349667288818359,0.322870979066731,4.31607171932138e-31,0.322614335619634,0.493131978378393
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"confirmatory",30,21660443,"ok",NA,-261.664019011175,-261.534014182397,-0.130004828777828,"iid",1.29494412372753e-12,46624.1065306957,0.317981587698391,2.58988824745505e-11,0.317341366404533,0.510102997995846
